id,listing_url,name,bedrooms,beds,bathrooms,accommodates,price,room_type,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_id,host_name,host_since,current_host_listings,total_host_listings_count,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
25013010,https://www.airbnb.com/rooms/25013010,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,58,Private room,4.85,4.91,4.98,4.94,4.94,4.87,4.85,7150495,Wren,6/27/2013,2,2,2,206,9/4/2023,2.69,1,233,29
25479162,https://www.airbnb.com/rooms/25479162,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,95,Entire home/apt,4.91,4.98,4.98,4.99,4.99,4.94,4.91,176322619,Maxey,3/3/2018,2,2,2,331,9/9/2023,4.25,1,154,59
25679471,https://www.airbnb.com/rooms/25679471,Guest suite in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,89,Private room,4.85,4.94,4.95,4.99,4.98,4.89,4.85,188042457,Chad,5/5/2018,2,2,3,191,8/27/2023,2.53,1,315,31
26038824,https://www.airbnb.com/rooms/26038824,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,4,95,Entire home/apt,4.91,4.98,4.81,4.99,4.99,4.96,4.91,38149372,Arayna,7/11/2015,2,2,2,243,9/3/2023,3.21,1,287,71
26103338,https://www.airbnb.com/rooms/26103338,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,53,Private room,4.85,4.98,5,4.99,5,4.94,4.85,7150495,Wren,6/27/2013,2,2,1,139,8/11/2023,2.02,1,73,32
26276337,https://www.airbnb.com/rooms/26276337,Home in Asheville , 1 bedroom , 1 beds , 1 bath,3,160,Entire home/apt,4.91,4.97,4.99,4.98,4.99,4.89,4.91,149112188,Sharon & David,9/4/2017,2,2,2,291,8/13/2023,4.35,1,61,60
26454939,https://www.airbnb.com/rooms/26454939,Home in Candler , 1 bedroom , 1 beds , 1 shared bath,2,44,Private room,4.85,4.96,4.99,5,4.96,4.88,4.85,4636687,Sandra,1/8/2013,2,2,2,233,9/4/2023,3.23,2,53,41
27306911,https://www.airbnb.com/rooms/27306911,Cabin in Asheville , 1 bedroom , 2 beds , 1 bath,4,135,Entire home/apt,4.91,4.96,4.72,4.83,4.81,4.96,4.91,9339825,Jenna,10/9/2013,2,2,2,47,8/4/2023,0.99,1,232,8
27903380,https://www.airbnb.com/rooms/27903380,Tent in Asheville , 1 bedroom , 1 beds , 0.5 baths,2,60,Entire home/apt,,,,,,,,4495497,Sara,12/26/2012,2,2,1,0,,,6,267,0
28960407,https://www.airbnb.com/rooms/28960407,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,3,176,Entire home/apt,4.91,4.92,4.74,5,4.94,4.74,4.91,29763476,Valerie,3/21/2015,2,2,2,53,8/26/2023,2.55,3,254,32
30069015,https://www.airbnb.com/rooms/30069015,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,86,Entire home/apt,4.92,4.98,4.97,4.99,4.99,4.84,4.92,1413856,Ryan & Leah,11/16/2011,2,2,2,221,9/4/2023,2.58,1,219,24
30183789,https://www.airbnb.com/rooms/30183789,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,55,Private room,4.92,4.96,4.99,4.96,4.98,4.95,4.92,156490057,Alicia,10/27/2017,2,2,3,295,9/4/2023,3.59,1,40,34
30467126,https://www.airbnb.com/rooms/30467126,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,3,155,Entire home/apt,4.92,4.97,4.96,4.98,4.98,4.96,4.92,23166224,Lindsay,10/30/2014,2,2,2,452,9/4/2023,5.74,1,29,78
30530457,https://www.airbnb.com/rooms/30530457,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,271,Entire home/apt,4.92,4.98,4.97,4.99,5,4.96,4.92,28629826,Ricardo,3/2/2015,2,2,2,275,9/10/2023,3.59,1,319,46
31071936,https://www.airbnb.com/rooms/31071936,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,5,76,Entire home/apt,4.92,4.94,4.99,4.97,4.95,4.97,4.92,72663636,Gordon & Kimberly,5/18/2016,2,2,1,140,9/4/2023,2.02,1,352,33
31208516,https://www.airbnb.com/rooms/31208516,Home in Asheville , 1 bedroom , 2 beds , 1 bath,2,60,Private room,4.92,4.97,4.97,5,5,4.9,4.92,156490057,Alicia,10/27/2017,2,2,2,154,7/24/2023,2.14,2,345,3
31511845,https://www.airbnb.com/rooms/31511845,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,99,Private room,4.92,5,5,4.99,5,4.96,4.92,123565952,Mike,3/31/2017,2,2,3,99,10/25/2020,1.52,1,0,0
31986153,https://www.airbnb.com/rooms/31986153,Yurt in Asheville , 1 bedroom , 1 beds , 1 bath,3,79,Entire home/apt,4.92,4.96,4.96,4.99,5,4.92,4.92,28338684,Steve,2/25/2015,2,2,2,251,8/15/2023,4.49,1,158,38
32425462,https://www.airbnb.com/rooms/32425462,Home in Woodfin , 1 bedroom , 1 beds , 1 shared bath,1,40,Shared room,4.85,4.93,4.98,4.9,4.98,4.86,4.85,66592539,Natalie,4/10/2016,2,2,2,401,8/18/2023,5.64,2,110,71
33274843,https://www.airbnb.com/rooms/33274843,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,71,Entire home/apt,4.92,4.97,4.95,4.97,4.94,4.93,4.92,173882465,Timm,2/17/2018,2,2,2,116,9/10/2023,3.42,1,312,43
33934081,https://www.airbnb.com/rooms/33934081,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,53,Entire home/apt,4.92,4.97,4.97,4.98,4.9,4.82,4.92,71857225,Robert,5/13/2016,2,2,2,61,8/31/2023,2.78,43,341,32
34207606,https://www.airbnb.com/rooms/34207606,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,50,Private room,4.92,4.97,4.98,4.98,5,4.81,4.92,173098107,Paul & Anne,2/12/2018,2,2,3,64,9/10/2023,3.5,1,214,38
34381498,https://www.airbnb.com/rooms/34381498,Home in Arden , 1 bedroom , 1 beds , 1.5 baths,1,39,Private room,4.83,5,5,5,5,4.83,4.83,189523337,Tabitha,5/14/2018,2,2,2,6,11/13/2022,0.42,1,328,2
35737803,https://www.airbnb.com/rooms/35737803,Cabin in Fletcher , 1 bedroom , 6 beds , 2 baths,6,172,Entire home/apt,4.75,5,4.75,5,5,4.75,4.75,142642840,Tommy,7/26/2017,2,2,2,4,5/1/2022,0.18,1,180,0
38101783,https://www.airbnb.com/rooms/38101783,Cabin in Fletcher , 1 bedroom , 3 beds , 2 baths,5,158,Entire home/apt,4.75,5,4.75,5,5,5,4.75,142642840,Tommy,7/26/2017,2,2,1,4,8/16/2023,1.6,5,36,4
38568166,https://www.airbnb.com/rooms/38568166,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,135,Entire home/apt,4.93,4.98,5,5,5,4.95,4.93,41909545,Christal,8/19/2015,2,2,2,42,7/30/2023,1.97,1,343,14
38597290,https://www.airbnb.com/rooms/38597290,Cottage in Arden , 1 bedroom , 1 beds , 1.5 baths,2,163,Entire home/apt,4.83,4.92,5,5,5,4.67,4.83,122691303,"Vista View Ventures, Inc.",3/26/2017,2,2,1,12,7/8/2023,2,1,3,12
38622883,https://www.airbnb.com/rooms/38622883,Townhouse in Asheville , 1 bedroom , 1 beds , 1.5 baths,2,54,Private room,4.83,5,5,5,5,4.89,4.83,294953027,Daniel,9/14/2019,2,2,2,18,9/4/2023,3.27,1,291,18
39048434,https://www.airbnb.com/rooms/39048434,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,115,Private room,4.93,4.96,4.98,4.98,5,4.95,4.93,24703960,Laura,12/10/2014,2,2,1,56,9/10/2023,4.48,1,323,53
39199324,https://www.airbnb.com/rooms/39199324,Loft in Asheville , 1 bedroom , 1 beds , 1 bath,2,290,Entire home/apt,4.93,5,4.96,4.85,4.96,4.89,4.93,282336310,Wanderlust Lofts,8/4/2019,2,2,1,27,9/11/2023,4.35,1,95,27
39418899,https://www.airbnb.com/rooms/39418899,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,101,Entire home/apt,4.93,4.96,4.9,4.99,4.98,4.92,4.96,174169874,Jordan,2/19/2018,2,2,2,798,9/4/2023,5.57,2,71,85
39577589,https://www.airbnb.com/rooms/39577589,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,66,Entire home/apt,4.94,4.98,4.98,4.98,4.99,4.98,4.94,4143638,Tim And Muffi,11/13/2012,2,2,2,328,9/10/2023,3.52,1,131,18
39601430,https://www.airbnb.com/rooms/39601430,Townhouse in Asheville , 1 bedroom , 2 beds , 1 bath,2,133,Entire home/apt,4.94,4.99,4.98,5,4.97,4.94,4.94,96294317,Shane,9/22/2016,2,2,2,111,11/7/2021,1.22,1,365,0
39819205,https://www.airbnb.com/rooms/39819205,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,50,Private room,4.85,4.85,4.83,4.8,4.77,4.96,4.85,306301276,Matt,11/2/2019,2,2,30,103,4/29/2023,1.83,1,129,1
41257317,https://www.airbnb.com/rooms/41257317,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,47,Private room,4.94,4.98,4.97,4.98,4.99,4.95,4.94,6659154,Jordan,5/30/2013,2,2,2,287,9/4/2023,5.27,1,86,54
41800927,https://www.airbnb.com/rooms/41800927,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,133,Entire home/apt,4.94,4.99,4.98,5,5,4.99,4.94,7262993,Mike,7/3/2013,2,2,3,174,9/4/2023,3.61,1,192,49
42174393,https://www.airbnb.com/rooms/42174393,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,73,Entire home/apt,4.94,4.94,4.94,5,5,4.88,4.94,14900836,Johanna,4/29/2014,2,2,2,17,3/12/2023,0.51,1,342,2
43043089,https://www.airbnb.com/rooms/43043089,Home in Asheville , 1 bedroom , 1 beds , 1.5 baths,2,201,Entire home/apt,4.84,4.9,4.94,4.97,4.97,4.94,4.84,86592503,Elizabeth,7/28/2016,2,2,2,136,9/9/2023,1.13,2,325,52
43580801,https://www.airbnb.com/rooms/43580801,Cabin in Asheville , 1 bedroom , 1 beds , 1 bath,2,88,Entire home/apt,4.95,4.99,5,5,5,4.97,4.95,44117628,Kelly,9/13/2015,2,2,2,283,9/4/2023,2.81,1,360,3
44577918,https://www.airbnb.com/rooms/44577918,Guest suite in Asheville , 1 bedroom , 2 beds , 1 bath,3,93,Private room,4.95,4.95,4.93,4.96,4.98,4.96,4.95,306509163,Patrick,11/3/2019,2,2,3,56,8/27/2023,1.03,2,312,8
45431762,https://www.airbnb.com/rooms/45431762,casa particular in Arden , 1 bedroom , 1 beds , 1 bath,4,103,Entire home/apt,4.95,4.98,4.99,4.99,5,4.94,4.95,141218676,Corey,7/18/2017,2,2,2,440,5/29/2023,9.69,1,0,26
45619526,https://www.airbnb.com/rooms/45619526,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,71,Entire home/apt,4.95,4.98,5,4.98,4.98,4.97,4.95,51855399,Kurt,12/20/2015,2,2,2,63,7/16/2023,2.16,1,158,12
46234222,https://www.airbnb.com/rooms/46234222,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,92,Private room,4.95,5,4.95,4.95,4.93,4.9,4.95,306509163,Patrick,11/3/2019,2,2,28,59,3/5/2023,2.51,1,180,15
46297494,https://www.airbnb.com/rooms/46297494,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,100,Entire home/apt,4.95,4.98,5,5,5,5,4.95,94492394,Amy,9/10/2016,2,2,1,42,9/4/2023,2.51,1,343,27
46562220,https://www.airbnb.com/rooms/46562220,Cabin in Asheville , 1 bedroom , 1 beds , 1 bath,2,123,Entire home/apt,4.95,4.99,5,4.99,4.97,4.93,4.95,149112188,Sharon & David,9/4/2017,2,2,2,76,9/4/2023,5.14,1,184,58
46579429,https://www.airbnb.com/rooms/46579429,Guest suite in Asheville , 1 bedroom , 2 beds , 1 bath,4,164,Entire home/apt,4.95,5,4.97,4.78,4.92,4.81,4.95,4806300,Lindsey,1/22/2013,2,2,1,37,8/13/2023,2.82,5,324,35
46891798,https://www.airbnb.com/rooms/46891798,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,90,Entire home/apt,4.95,5,5,4.95,5,4.91,4.95,176322619,Maxey,3/3/2018,2,2,2,22,9/4/2023,3.28,2,209,22
47812966,https://www.airbnb.com/rooms/47812966,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,139,Entire home/apt,4.96,4.98,4.99,4.99,4.99,4.93,4.96,385371093,Mary,1/20/2021,2,2,2,137,7/26/2023,2.04,2,248,25
48122568,https://www.airbnb.com/rooms/48122568,Rental unit in Candler , 1 bedroom , 2 beds , 1 bath,3,90,Entire home/apt,4.96,4.99,4.99,5,4.99,4.97,4.96,148593846,Lisa,8/31/2017,2,2,3,67,9/3/2023,1.24,1,320,11
48281109,https://www.airbnb.com/rooms/48281109,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,318,Entire home/apt,4.96,4.99,4.9,4.99,4.98,4.96,4.96,73405287,Kelly,5/22/2016,2,2,2,224,8/25/2023,4.62,1,82,50
48974582,https://www.airbnb.com/rooms/48974582,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,131,Entire home/apt,4.96,5,5,4.96,5,4.88,4.96,95322893,Melissa,9/15/2016,2,2,2,25,9/10/2023,2.08,1,147,25
49232318,https://www.airbnb.com/rooms/49232318,Tiny home in Asheville , 1 bedroom , 2 beds , 1 bath,2,120,Entire home/apt,4.97,4.99,5,5,4.98,4.95,4.97,396620878,Byrd,4/12/2021,2,2,28,232,1/28/2023,2.6,1,11,3
49635615,https://www.airbnb.com/rooms/49635615,Camper/RV in Asheville , 1 bedroom , 1 beds , 1 bath,2,65,Entire home/apt,4.97,4.98,5,4.99,4.99,4.96,4.97,6278782,Robert,5/7/2013,2,2,2,247,9/9/2023,4.48,1,316,44
50168861,https://www.airbnb.com/rooms/50168861,Home in Asheville , 1 bedroom , 2 beds , 1 bath,2,70,Entire home/apt,4.97,4.97,5,5,5,4.95,4.97,67737136,Mike & Jane,4/18/2016,2,2,2,60,7/30/2023,2.33,2,26,20
50374934,https://www.airbnb.com/rooms/50374934,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,100,Private room,4.97,4.97,4.99,4.99,4.99,4.94,4.97,25520590,Ginger,1/2/2015,2,2,1,159,9/4/2023,7.21,2,300,91
50382189,https://www.airbnb.com/rooms/50382189,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,118,Entire home/apt,4.97,5,5,5,5,4.97,4.97,63382608,Catherine,3/17/2016,2,2,3,32,9/4/2023,1.81,2,75,17
50431419,https://www.airbnb.com/rooms/50431419,Home in Asheville , 1 bedroom , 1 beds , 2 baths,2,77,Private room,4.79,4.93,4.93,4.99,4.96,4.85,4.79,407443371,Sara,6/16/2021,2,2,2,144,11/29/2020,1.67,1,0,0
50451684,https://www.airbnb.com/rooms/50451684,Home in Asheville , 1 bedroom , 2 beds , 1 bath,4,171,Entire home/apt,4.97,4.97,5,4.93,5,4.8,4.97,372039261,Jessica,10/15/2020,2,2,1,30,8/24/2023,4.35,1,272,30
50672066,https://www.airbnb.com/rooms/50672066,Townhouse in Asheville , 1 bedroom , 1 beds , 1.5 baths,2,53,Private room,4.84,4.94,4.9,4.97,4.97,4.93,4.84,294953027,Daniel,9/14/2019,2,2,1,625,9/9/2023,8.54,1,353,64
50723495,https://www.airbnb.com/rooms/50723495,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,3,150,Entire home/apt,4.98,5,5,5,4.93,4.93,4.89,24977948,Nick,12/18/2014,2,2,2,48,9/4/2023,0.36,1,350,1
50750210,https://www.airbnb.com/rooms/50750210,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,100,Entire home/apt,4.98,4.99,5,5,4.99,4.96,4.98,403566878,Ginger,5/25/2021,2,2,1,101,9/5/2023,1.3,1,46,8
50785962,https://www.airbnb.com/rooms/50785962,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,92,Entire home/apt,4.98,4.98,5,4.99,5,4.89,4.98,410446440,David,7/2/2021,2,2,2,258,9/10/2023,3.49,2,280,33
51488337,https://www.airbnb.com/rooms/51488337,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,94,Entire home/apt,4.98,5,5,5,5,4.98,4.98,59578110,Rachel,2/20/2016,2,2,2,50,9/4/2023,3.05,1,332,35
52056409,https://www.airbnb.com/rooms/52056409,Guesthouse in Asheville , 1 bedroom , 2 beds , 1 bath,4,106,Entire home/apt,4.99,4.99,4.99,4.99,5,4.97,4.99,2260255,Erin,4/30/2012,2,2,3,144,9/4/2023,3.03,1,117,35
52124988,https://www.airbnb.com/rooms/52124988,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,3,89,Entire home/apt,5,5,4.8,4.9,5,4.7,4.9,38149372,Arayna,7/11/2015,2,2,1,11,8/31/2023,0.08,2,230,7
52408697,https://www.airbnb.com/rooms/52408697,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,109,Entire home/apt,5,5,5,5,5,5,5,63382608,Catherine,3/17/2016,2,2,60,3,5/24/2018,0.04,1,316,0
52422900,https://www.airbnb.com/rooms/52422900,Home in Arden , 1 bedroom , 2 beds , 1 bath,3,75,Private room,5,5,5,5,5,5,5,423445541,Tom And Carol,9/17/2021,2,2,2,3,9/26/2017,0.04,1,0,0
52583303,https://www.airbnb.com/rooms/52583303,Home in Asheville , 1 bedroom , 1 beds , 1 shared bath,2,121,Private room,4.85,4.94,4.92,4.86,4.96,4.88,4.85,306301276,Matt,11/2/2019,2,2,2,78,7/14/2023,1.38,2,27,13
52838135,https://www.airbnb.com/rooms/52838135,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,102,Entire home/apt,5,5,5,5,5,5,5,187661794,Tina,5/3/2018,2,2,1,1,10/20/2019,0.02,19,154,0
52962331,https://www.airbnb.com/rooms/52962331,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,20,Entire home/apt,5,5,4.67,5,5,5,5,22983673,Rachel,10/26/2014,2,2,3,3,6/9/2020,0.06,2,0,0
53558640,https://www.airbnb.com/rooms/53558640,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,102,Entire home/apt,5,5,4.88,5,5,4.88,5,51855399,Kurt,12/20/2015,2,2,1,8,7/23/2023,0.21,5,219,1
53793198,https://www.airbnb.com/rooms/53793198,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,28,Entire home/apt,5,5,5,5,5,5,5,22983673,Rachel,10/26/2014,2,2,2,12,12/17/2020,0.33,2,0,0
54119932,https://www.airbnb.com/rooms/54119932,Home in Woodfin , 1 bedroom , 2 beds , 1 bath,3,140,Entire home/apt,5,5,5,5,5,5,5,96294317,Shane,9/22/2016,2,2,2,5,5/2/2021,0.17,1,0,0
54274825,https://www.airbnb.com/rooms/54274825,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,40,Entire home/apt,5,4.95,4.91,5,5,4.91,5,85626163,Lori,7/24/2016,2,2,2,22,10/10/2021,0.74,2,0,0
5.62E+17,https://www.airbnb.com/rooms/561708030401255349,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,118,Entire home/apt,5,5,4.63,5,5,4.88,5,43436633,Howard,9/5/2015,2,2,30,8,8/12/2023,0.42,1,152,3
5.93E+17,https://www.airbnb.com/rooms/592571053849890933,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,122,Entire home/apt,5,5,5,5,5,5,5,446500094,Sharlette,2/23/2022,2,2,27,5,8/13/2023,0.41,1,204,5
5.93E+17,https://www.airbnb.com/rooms/593399979902305782,Camper/RV in Asheville , 1 bedroom , 2 beds , 1 bath,2,101,Entire home/apt,5,5,5,5,5,5,5,392734293,Strawflower Rentals,3/15/2021,2,2,3,3,11/30/2022,0.2,1,364,2
6.05E+17,https://www.airbnb.com/rooms/604666093708571380,Home in Asheville , 1 bedroom , 2 beds , 1 bath,3,116,Entire home/apt,5,5,4.8,5,5,5,5,14072158,Patrick,4/9/2014,2,2,1,5,11/14/2022,0.31,1,286,2
6.10E+17,https://www.airbnb.com/rooms/610265461685785634,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,4,180,Entire home/apt,5,5,5,5,5,5,5,49431810,Lisa,11/19/2015,2,2,7,4,7/30/2023,0.25,1,76,1
6.32E+17,https://www.airbnb.com/rooms/631870653291208805,Home in Asheville , 1 bedroom , 2 beds , 1 bath,4,173,Entire home/apt,5,5,5,5,5,5,5,17448747,Michelle,6/30/2014,2,2,2,19,9/11/2023,2.06,1,87,19
6.33E+17,https://www.airbnb.com/rooms/632739314530565782,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,129,Entire home/apt,5,5,5,5,5,5,5,460430148,Myron And Brittany,5/22/2022,2,2,3,2,10/16/2022,0.18,43,18,2
6.33E+17,https://www.airbnb.com/rooms/633219590693694515,Guesthouse in Asheville , 1 bedroom , 2 beds , 1 bath,3,60,Entire home/apt,5,5,5,5,5,4.89,5,451543549,Jessica,3/27/2022,2,2,2,9,9/4/2023,0.72,1,317,8
6.39E+17,https://www.airbnb.com/rooms/639228394282746880,Home in Asheville , 1 bedroom , 2 beds , 1 bath,3,115,Entire home/apt,5,5,5,5,5,5,5,25520590,Ginger,1/2/2015,2,2,30,1,10/31/2022,0.09,2,88,1
6.46E+17,https://www.airbnb.com/rooms/646209186010299913,Condo in Asheville , 1 bedroom , 1 beds , 1 bath,2,140,Entire home/apt,5,5,5,5,5,4.83,5,25820180,Robertino,1/8/2015,2,2,3,6,4/20/2023,0.73,3,267,6
6.50E+17,https://www.airbnb.com/rooms/649917979938769946,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,127,Entire home/apt,5,5,4.5,5,5,5,5,396620878,Byrd,4/12/2021,2,2,2,3,11/6/2022,0.28,1,255,3
6.58E+17,https://www.airbnb.com/rooms/658106043154012154,Guesthouse in Fletcher , 1 bedroom , 1 beds , 1 bath,2,89,Entire home/apt,5,5,4,5,5,5,5,152235345,Julie,9/26/2017,2,2,30,1,4/2/2023,0.18,43,329,1
6.71E+17,https://www.airbnb.com/rooms/670931587025967939,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,3,254,Entire home/apt,5,5,5,5,5,5,5,454578310,AC Asheville Downtown,4/16/2022,2,2,30,0,,,3,0,0
6.71E+17,https://www.airbnb.com/rooms/670961343260623487,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,267,Entire home/apt,5,5,5,5,5,4.86,5,454578310,AC Asheville Downtown,4/16/2022,2,2,2,14,8/25/2023,1.52,1,349,14
6.74E+17,https://www.airbnb.com/rooms/673667437584241325,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,55,Entire home/apt,5,5,5,5,5,5,5,71012736,Rachel,5/8/2016,2,2,2,1,1/1/2023,0.12,1,317,1
6.95E+17,https://www.airbnb.com/rooms/694810867394175770,Home in Arden , 1 bedroom , 1 beds , 1.5 shared baths,1,44,Private room,4.83,4.98,4.98,4.98,4.98,4.95,4.83,189523337,Tabitha,5/14/2018,2,2,1,325,8/29/2023,5.19,1,5,56
7.05E+17,https://www.airbnb.com/rooms/705350379570787090,Cottage in Asheville , 1 bedroom , 2 beds , 1 bath,4,102,Entire home/apt,5,5,4.88,5,5,4.75,5,128254566,Bonnie,4/30/2017,2,2,3,8,8/30/2023,2.89,3,324,8
7.05E+17,https://www.airbnb.com/rooms/705350435400572476,Guest suite in Asheville , 1 bedroom , 2 beds , 1 bath,2,166,Entire home/apt,5,5,5,5,5,5,5,128254566,Bonnie,4/30/2017,2,2,30,1,7/3/2023,0.41,2,285,1
7.11E+17,https://www.airbnb.com/rooms/711249626704458217,Bungalow in Asheville , 1 bedroom , 1 beds , 1 bath,2,157,Entire home/apt,5,5,5,5,5,5,5,5107042,Terri,2/16/2013,2,2,28,1,6/28/2023,0.38,13,42,1
7.18E+17,https://www.airbnb.com/rooms/718069047508654436,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,88,Private room,5,5,5,5,5,5,5,839950,Shawn And Dave,7/19/2011,2,2,5,2,5/30/2023,0.51,1,0,2
7.22E+17,https://www.airbnb.com/rooms/722239695102639642,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,76,Entire home/apt,5,5,5,4.83,5,5,5,433846494,Lauren & Brian,11/28/2021,2,2,2,12,9/9/2023,2.43,1,253,12
7.33E+17,https://www.airbnb.com/rooms/732570591669613613,Rental unit in Asheville , 1 bedroom , 2 beds , 1 bath,4,85,Entire home/apt,5,4,4,5,5,5,5,7262993,Mike,7/3/2013,2,2,7,1,7/7/2023,0.43,1,0,1
7.47E+17,https://www.airbnb.com/rooms/747048050097929410,Home in Asheville , 1 bedroom , 1 beds , 1 bath,2,95,Private room,5,5,5,5,5,5,5,7657679,Jane,7/22/2013,2,2,2,7,9/11/2023,2.88,1,324,7
7.54E+17,https://www.airbnb.com/rooms/753640610205687012,Guest suite in Asheville , 1 bedroom , 1 beds , 1 bath,2,100,Entire home/apt,5,4.75,5,4.75,5,5,5,100388193,McKinley,10/19/2016,2,2,1,4,7/30/2023,1.11,3,365,4
7.55E+17,https://www.airbnb.com/rooms/754895013944592964,Home in Asheville , 1 bedroom , 2 beds , 2 baths,4,71,Entire home/apt,4.81,4.97,4.97,4.92,4.93,4.86,4.81,95322893,Melissa,9/15/2016,2,2,1,119,8/3/2023,2.3,15,321,29
7.67E+17,https://www.airbnb.com/rooms/767392285700878978,Cabin in Asheville , 1 bedroom , 1 beds , 1.5 baths,3,100,Entire home/apt,4.84,4.99,4.92,4.99,5,4.96,4.84,410446440,David,7/2/2021,2,2,1,225,9/11/2023,5.93,6,282,72
7.91E+17,https://www.airbnb.com/rooms/790816914345274713,Home in Woodfin , 1 bedroom , 1 beds , 1 shared bath,2,82,Private room,4.85,4.94,4.96,4.95,4.93,4.94,4.85,492927213,Maureen,12/26/2022,2,2,3,98,7/31/2023,2.05,1,302,20
8.36E+17,https://www.airbnb.com/rooms/836257564163931688,Guesthouse in Asheville , 1 bedroom , 1 beds , 1 bath,2,139,Entire home/apt,5,5,5,5,5,5,5,428267061,Robert,10/20/2021,2,2,1,2,9/3/2023,2,1,247,2
8.43E+17,https://www.airbnb.com/rooms/843025015795756302,Home in Woodfin , 1 bedroom , 1 beds , 1 shared bath,2,75,Private room,4.85,4.96,4.92,5,5,4.8,4.85,492927213,Maureen,12/26/2022,2,2,2,202,8/30/2023,4.21,10,169,28
8.45E+17,https://www.airbnb.com/rooms/844886538694387858,Rental unit in Asheville , 1 bedroom , 1 beds , 1 bath,2,77,Entire home/apt,,,,,,,,504894930,Yvonne,3/11/2023,2,2,3,0,,,2,23,0
8.92E+17,https://www.airbnb.com/rooms/892113107850098005,Home in Asheville , 1 bedroom , 2 beds , 2 baths,4,176,Entire home/apt,4.82,4.99,4.98,4.98,4.95,4.96,4.82,8776922,Eliza,9/11/2013,2,2,2,120,8/30/2023,2.51,2,36,34
9.00E+17,https://www.airbnb.com/rooms/900105062585449125,Home in Asheville , 1 bedroom , 2 beds , 2 baths,4,80,Entire home/apt,4.82,4.91,5,5,5,4.91,4.82,1676385,Pamella,1/30/2012,2,2,30,11,7/29/2023,0.3,3,252,1
